id,name_eng,country,lon,lat,name_ua,name_ru
691630,Ternovka,UA,35.333332,48.116669,Тернівка,Терновка
691649,Ternopil’s’ka Oblast’,UA,25.5,49.5,Тернопільська область,Тернопольская область
7020273,Tymofiyivka,UA,34.360882,45.659939,Тимофіївка,Тимофеевка
691064,Tsvitkove,UA,34.165859,45.31181,Цвіткове,Цветково
7040002,Topoli,UA,33.995129,44.841999,Тополі,Тополи
691679,Terenair,UA,34.26667,44.933331,Теренаїр,Теренаир
6983015,Tretiy Samostriy,UA,36.542801,45.366879,Третій самострій,Третий самострой
691650,Ternopil,UA,25.60556,49.555889,Тернопіль,Тернополь
691255,Trostyanets,UA,34.962978,50.478432,Тростянець,Тростянец
690906,Tyachiv,UA,23.57061,48.011799,Тячів,Тячев
691715,Teofipol’,UA,26.41433,49.838181,Теофіполь,Теофиполь
691705,Teplogorsk,UA,38.591648,48.59877,Ірміно,Ирмино
691959,Taburishche,UA,33.25,49.049999,Світловодськ,Светловодск
691355,Toshkovka,UA,38.579029,48.77914,Тошківка,Тошковка
690960,Turka,UA,23.029671,49.15411,Турка,Турка
691374,Torez,UA,38.596851,48.038761,Торез,Торез
691741,Tel’manove,UA,38.024761,47.409939,Тельманове,Тельманово
691037,Tsyurupynsk,UA,32.718899,46.61842,Олешки,Алёшки
691293,Troyits’ko-Khartsyz’k,UA,38.264118,47.967918,Троїцько-Харцизьк,Троицко-Харцызск
865729,Tavriys’k,UA,33.418411,46.75285,Таврійськ,Таврийск
690873,Tysmenytsya,UA,24.84482,48.902191,Тисмениця,Тысменица
865087,Teplodar,UA,30.325199,46.505852,Теплодар,Теплодар
691803,Tatarbunary,UA,29.614241,45.837311,Татарбунари,Татарбунары
691179,Truskavets,UA,23.50618,49.27837,Трускавець,Трускавец
690963,Turiysk,UA,24.52294,51.086441,Турійськ,Турийск
691497,Tlumach,UA,25.00325,48.864029,Тлумач,Тлумач
691693,Terebovlya,UA,25.70997,49.301868,Теребовля,Теребовля
691628,Ternovka,UA,36.096748,48.519279,Тернівка,Терновка
691435,Tomakivka,UA,34.741371,47.815689,Томаківка,Томаковка
691526,Tymoshivka,UA,35.10881,47.184181,Тимошівка,Тимошовка
691016,Tulchyn,UA,28.846411,48.67448,Тульчин,Тульчин
691097,Tsibulev,UA,29.84726,49.079071,Цибулів,Цибулев
691155,Tsarychanka,UA,34.4786,48.93697,Царичанка,Царичанка
691305,Tripolye,UA,30.78141,50.118019,Трипілля,Триполье
691336,Trebukhiv,UA,30.90304,50.484322,Требухів,Требухов
691444,Tovste,UA,25.72621,48.846619,Товсте,Толстое
691510,Tyshkivka,UA,30.942289,48.496651,Тишківка,Тишковка
691578,Tetiyiv,UA,29.66474,49.376701,Тетіїв,Тетиев
691603,Terpinnya,UA,35.41972,46.969711,Терпіння,Терпенье
691639,Ternuvate,UA,36.127609,47.83049,Тернувате,Терноватое
691708,Teplyk,UA,29.745041,48.665661,Теплик,Теплик
691820,Tarutyne,UA,29.15056,46.185829,Тарутине,Тарутино
691904,Tarashcha,UA,30.49259,49.558319,Тараща,Тараща
691942,Talalayivka,UA,31.920851,50.957829,Талалаївка,Талалаевка
704130,Tatariv,UA,24.57836,48.345581,Татарів,Татаров
865086,Tayirove,UA,30.648911,46.363129,Таїрове,Таирово
690791,Ukraine,UA,32,49,Україна,Украина
505257,Urzuf,UA,37.099609,46.915619,Урзуф,Урзуф
690571,Utkivka,UA,36.075279,49.785831,Утківка,Утковка
690600,Ustynivka,UA,32.536739,47.95507,Устинівка,Устиновка
690673,Uralo-Kavkaz,UA,39.825371,48.295761,Урало-Кавказ,Урало-Кавказ
690745,Ulichnoye,UA,23.65111,49.233849,Уличне,Уличное
690756,Ulanov,UA,28.13298,49.695122,Уланів,Уланов
690804,Uhryniv,UA,24.692921,48.9552,Угринів,Угринов
690814,Ugnev,UA,23.748949,50.368111,Угнів,Угнев
690820,Uhlove,UA,33.604519,44.821461,Углове,Угловое
690647,Ushchel’noye,UA,34.166668,44.516666,Ущельне,Ущельное
704116,Urochyshche Kripke,UA,33.733334,44.616669,Урочишє Кріпке,Урочище Крепкое
690847,Uchkuyeva,UA,33.533333,44.633331,Учкуївка,Учкуевка
690557,Uyutnaya,UA,34.957058,44.844186,Уютне,Уютное
690652,Urus-Khodzha,UA,34.799999,45.016666,Урус-Ходжа,Урус-Ходжа
690556,Uyutne,UA,33.301388,45.199444,Уютне,Уютное
695322,Urochyshche Rozhkova,UA,35.177536,45.532327,Арабатський заказник,Арабатский заказник
690713,Ul’yanovka,UA,30.231667,48.326111,Благовіщенське,Благовещенское
690548,Uzhhorod,UA,22.299999,48.616669,Ужгород,Ужгород
690553,Uzenbash,UA,33.766666,44.549999,Хворостянка,Хворостянка
690777,Ukrainka,UA,35.349998,47.916672,Українка,Украинка
690788,Ukrayinka,UA,34.063461,44.96072,Українка,Украинка
690688,Uman,UA,30.22184,48.748379,Умань,Умань
690773,Ukrainka,UA,30.74612,50.143169,Українка,Украинка
690823,Ugledar,UA,37.250641,47.780312,Вугледар,Угледар
690545,Uzyn,UA,30.414869,49.826191,Узин,Узин
690648,Usatove,UA,30.659599,46.532959,Усатове,Усатово
690822,Uglegorsk,UA,38.274231,48.314739,Вуглегірськ,Углегорск
690629,Uspenka,UA,39.161942,48.390282,Успенка,Успенка
689552,Vinogradnoye,UA,34.099998,44.483334,Виноградне,Виноградное
688717,Vyshkovo,UA,23.421129,48.04911,Вишково,Вышково
688749,Vylok,UA,22.83865,48.10915,Вилок,Вилок
688750,Vylkove,UA,29.585951,45.402142,Вилкове,Вилково
688805,Vvedenka,UA,36.507469,49.824409,Введенка,Введенка
688846,Vradiyivka,UA,30.591949,47.86195,Врадіївка,Врадиевка
688865,Voznesenka,UA,35.464581,46.871651,Вознесенка,Вознесенка
688904,Voykove,UA,36.437241,45.38261,Войкове,Войково
688951,Voskhod,UA,36.414101,45.339199,Восход,Восход
688961,Vorozhba,UA,34.21917,51.17334,Ворожба,Ворожба
689003,Voronovytsya,UA,28.68078,49.109539,Вороновиця,Вороновица
689106,Volovets,UA,23.185101,48.710899,Воловець,Воловец
689144,Voloka,UA,25.93074,48.192249,Волока,Волока
689190,Volnoye,UA,34.813869,47.636459,Вільне,Вольное
689307,Voyinka,UA,33.991379,45.8699,Воїнка,Воинка
689428,Volodymyrets,UA,26.14469,51.421299,Володимирець,Владимирец
689434,Vyzhnytsya,UA,25.194521,48.248009,Вижниця,Вижница
689488,Vyshneve,UA,33.91618,48.436611,Вишневе,Вишнёвое
689531,Vynohradove,UA,32.9398,46.369572,Виноградове,Виноградово
689543,Vynohradivka,UA,28.571381,45.68119,Виноградiвка,Виноградовка
689595,Viline,UA,33.671612,44.8456,Віліне,Вилино
689736,Vesele,UA,34.915039,47.01479,Веселе,Весёлое
689817,Verkhovyna,UA,24.791121,48.155708,Верховина,Верховина
689830,Verkhnyaya Syrovatka,UA,34.958611,50.829021,Верхня Сироватка,Верхняя Сыроватка
689834,Verkhnya Rozhanka,UA,23.51569,48.791851,Верхня Рожанка,Верхняя Рожанка
689857,Verkhnyachka,UA,30.03957,48.828491,Верхнячка,Верхнячка
689860,Verkhniy Yasenov,UA,24.94532,48.16156,Верхній Ясенів,Верхний Ясенов
689868,Verkhniy Rohachyk,UA,34.337971,47.250542,Верхній Рогачик,Верхний Рогачик
689892,Verkhneye Sinevidnoye,UA,23.59099,49.103069,Верхнє Синьовидне,Верхнее Синевидное
689945,Verenchanka,UA,25.745331,48.546532,Веренчанка,Веренчанка
690009,Verbivka,UA,35.533329,49.416672,Вербівка,Вербовка
690032,Vendychany,UA,27.79324,48.611759,Вендичани,Вендичаны
690035,Velykoploske,UA,29.671709,47.012539,Великоплоске,Великоплоское
690038,Velyka Mykhaylivka,UA,29.851391,47.079441,Велика Михайлівка,Великая Михайловка
690132,Velykyy Klyuchiv,UA,24.946779,48.470921,Великий Ключів,Великий Ключев
690147,Velikiye Sorochintsy,UA,33.941441,50.02314,Великі Сорочинці,Великие Сорочинцы
690165,Velyki Kopany,UA,32.974979,46.486839,Великі Копані,Великие Копани
690184,Velikiye Borki,UA,25.75753,49.52364,Великі Бірки,Великие Борки
690193,Velikiy Burluk,UA,37.398708,50.037868,Великий Бурлук,Великий Бурлук
690230,Velyka Pysarivka,UA,35.48502,50.425869,Велика Писарівка,Великая Писаревка
690285,Velyka Bahachka,UA,33.72258,49.791161,Велика Багачка,Великая Багачка
690428,Vashkivtsi,UA,25.510229,48.384918,Вашківці,Вашковцы
690434,Vary,UA,22.712811,48.12207,Вари,Вары
690485,Vapnyarka,UA,28.74358,48.53479,Вапнярка,Вапнярка
690017,Verbany,UA,30.01667,47,Мигаї,Мигаи
711743,Velyke Sadove,UA,33.833332,44.633331,Велике Садове,Большое Садовое
689037,Vorokhta,UA,24.571943,48.286945,Ворохта,Ворохта
688675,Vysokoye,UA,29.516666,50.383331,Високе,Высокое
688726,Vyshegrad,UA,29.933332,50.450001,Вишеград,Вышеград
689772,Vesëloye,UA,33.966667,45,Веселе,Весёлое
688952,Voskhod,UA,34.216667,44.516666,Восход,Восход
703518,Verkhnya Kutuzovka,UA,34.366669,44.733334,Верхня Кутузовка,Верхняя Кутузовка
688817,Vulkanivka,UA,35.950001,45.150002,Вулканівка,Вулкановка
690398,Vasil’yevka,UA,34.166668,44.516666,Василівка,Васильевка
689374,Vladyslavivka,UA,35.366669,45.166668,Владиславівка,Владиславовка
690466,Varvarivka,UA,34.900002,45.333332,Варварівка,Варваровка
690393,Vasil’yevka,UA,34.583332,46.049999,Василівка,Васильевка
688681,Vysoke,UA,35.403889,47.231388,Високе,Высокое
686729,Vasylivka,UA,35.274166,47.436943,Василівка,Васильевка
688828,Vuglyar,UA,38.150002,48.016666,Вугляр,Вугляр
689304,Vovchansk,UA,36.946667,50.300278,Вовчанськ,Волчанск
688696,Vysokyy,UA,36.119999,49.89056,Високий,Высокий
808864,Vasil’yevo-Grigor’yevskiy,UA,36.509441,49.243061,Бунакове,Бунаково
690454,Varvarovka,UA,36,48.716671,Варварівка,Варваровка
689985,Verbovatovka,UA,35.933331,48.683331,Вербуватівка,Вербоватовка
689997,Verbki,UA,35.900002,48.583328,Вербки,Вербки
690367,Vasil’yevka,UA,35.5,48.033329,Василівка,Васильевка
689845,Verkhnya Krynytsya,UA,35.279999,47.491669,Верхня Криниця,Верхняя Криница
690380,Vasil’yevka,UA,35.299999,47.433331,Василівка,Васильевка
689482,Vishnëvyy,UA,35.333328,47.299999,Вишнівка,Вишнёвка
689416,Volodymyrivka,UA,35.151669,46.655281,Володимирівка,Владимировка
7021061,Vitvyste,UA,34.419579,45.791241,Вітвисте,Ветвистое
7019908,Vidradne,UA,34.33712,45.606522,Відрадне,Отрадное
689738,Vesele,UA,34.318588,45.593929,Веселе,Весёлое
688826,Vulino,UA,33.650002,44.849998,Віліне,Вилино
698157,Vidradne,UA,33.730942,44.859341,Відрадне,Отрадное
689905,Verkhn’osadove,UA,33.699791,44.689701,Верхньосадове,Верхнесадовое
689974,Verbovka,UA,31.96711,48.997749,Вербівка,Вербовка
689064,Volyns’ka Oblast’,UA,25,51,Волинська область,Волынская область
688723,Vyshhorod,UA,30.489799,50.584759,Вишгород,Вышгород
689321,Vodyane,UA,34.492352,47.487461,Водяне,Водяное
689487,Vyshneve,UA,30.370501,50.38913,Вишневе,Вишнёвое
688746,Vynohradiv,UA,22.76667,48.150002,Виноградів,Виноградов
689559,Vinnyts’ka Oblast’,UA,29,49,Вінницька область,Винницкая область
690412,Vasylkiv,UA,30.313459,50.18692,Васильків,Васильков
689159,Volochys’k,UA,26.17185,49.5312,Волочиськ,Волочиск
689378,Volodymyr-Volynskyy,UA,24.323641,50.852531,Володимир-Волинський,Владимир-Волынский
689558,Vinnytsya,UA,28.48097,49.23278,Вінниця,Винница
690288,Velyka Oleksandrivka,UA,33.30373,47.319691,Велика Олександрівка,Великая Александровка
690281,Velyka Bilozerka,UA,34.706161,47.277561,Велика Білозерка,Великая Белозёрка
688689,Vysokopillya,UA,33.530609,47.491871,Високопілля,Высокополье
690509,Valky,UA,35.62072,49.83868,Валки,Валки
689198,Volnovakha,UA,37.496738,47.601028,Волноваха,Волноваха
690335,Vasyshcheve,UA,36.326908,49.828522,Васищеве,Васищево
689200,Vil’nohirs’k,UA,34.022968,48.485531,Вільногірськ,Вольногорск
690247,Velyka Lepetykha,UA,33.943619,47.17572,Велика Лепетиха,Великая Лепетиха
688663,Vyshchetarasivka,UA,34.880959,47.568501,Вищетарасівка,Высшетарасовка
690043,Vel'ky Sevl'yush,UA,22.76667,48.150002,Вельке Севлюш,Вельке Севлюш
689916,Verkhn’odniprovs’k,UA,34.334572,48.65242,Верхньодніпровськ,Верхнеднепровск
688956,Vorzel,UA,30.153049,50.544399,Ворзель,Ворзель
689584,Vil’nyans’k,UA,35.43539,47.94381,Вільнянськ,Вольнянск
690312,Vatutine,UA,31.062111,49.015018,Ватутіне,Ватутино
689157,Volodarka,UA,29.91222,49.524841,Володарка,Володарка
688860,Voznesensk,UA,31.33078,47.564941,Вознесенськ,Вознесенск
689151,Volodarskoye,UA,37.32346,47.206848,Нікольське,Никольское
690197,Velikiy Berëznyy,UA,22.46052,48.888309,Великий Березний,Великий Березный
688827,Vugrinivka,UA,27.950001,49.549999,Хмільник,Хмельник
689717,Veselynove,UA,31.23488,47.356659,Веселинове,Веселиново
690471,Varshitsa,UA,28.533331,49.466671,Калинівка,Калиновка
690469,Varva,UA,32.719681,50.495029,Варва,Варва
689025,Voronezh,UA,33.459438,51.775719,Вороніж,Воронеж
701299,Volovo,UA,23.50563,48.524578,Міжгір'я,Межгорье
710949,Viytivka,UA,29.54291,48.426029,Війтівка,Войтовка
688105,Yevpatoriya,UA,33.355831,45.197224,Євпаторія,Евпатория
688041,Yurov,UA,29.733334,50.416668,Юрів,Юров
688052,Yurkivka,UA,31.10125,49.012562,Юрківка,Юрковка
688127,Yerky,UA,30.98818,48.99062,Єрки,Ерки
688191,Yelyzavethradka,UA,32.404598,48.80381,Єлизаветградка,Елизаветградка
688365,Yasinya,UA,24.36042,48.279369,Ясіня,Ясиня
688512,Yamnytsya,UA,24.7075,48.989719,Ямниця,Ямница
688532,Yalta,UA,37.273651,46.962791,Ялта,Ялта
688602,Yahilnytsya,UA,25.74374,48.942478,Ягільниця,Ягельница
688625,Yabluniv,UA,24.93874,48.404179,Яблунів,Яблонов
688637,Yablunytsya,UA,24.48448,48.317421,Яблуниця,Яблоница
688533,Yalta,UA,34.166668,44.5,Ялта,Ялта
688501,Yampil,UA,33.783333,51.950001,Ямпіль,Ямполь
688157,Yemel’yanov,UA,31.033333,50.766666,Омелянів,Омелянов
688455,Yaremche,UA,24.551945,48.458332,Яремче,Яремче
687995,Yuzhne,UA,35.283333,44.983334,Южне,Южное
688074,Yunga,UA,35.264139,44.967014,Юнгє,Юнге
688146,Yenikale,UA,36.599998,45.349998,Єнікале,Еникале
826042,Yehorove,UA,36.482777,45.385834,Єгорове,Егорово
688122,Yermakove,UA,34.483334,45.849998,Єрмакове,Ермаково
688357,Yasna Polyana,UA,34.633331,46.183334,Ясна Поляна,Ясная Поляна
713743,Yakymivka,UA,35.15361,46.68972,Якимівка,Акимовка
706967,Yanchekrak,UA,35.360279,47.536388,Кам'янське,Каменское
688170,Yelizavetovka,UA,36.345829,49.186111,Єлизаветівка,Елизаветовка
688022,Yur”yivka,UA,36.033329,48.73333,Юр'ївка,Юрьевка
7018912,Yantarne,UA,34.222069,45.433819,Янтарне,Янтарное
688628,Yablon’ki,UA,30.216669,50.549999,Буча,Буча
688451,Yarizovka,UA,34.5,48.950001,Івано-Яризівка,Ивано-Яризовка
688288,Yavoriv,UA,23.38254,49.938641,Яворів,Яворов
688373,Yasinovataya,UA,37.859402,48.129799,Ясинувата,Ясиноватая
688279,Yavoruv,UA,22.914049,49.016739,Яворів,Яворов
688148,Yenakiyeve,UA,38.211369,48.233311,Єнакієве,Енакиево
688440,Yarmolyntsi,UA,26.83725,49.19236,Ярмолинці,Ярмолинцы
688221,Yelanets’,UA,31.85253,47.696819,Єланець,Еланец
7525990,Yuzhnoukrainsk,UA,31.182631,47.817768,Южноукраїнськ,Южноукраинск
687997,Yuzhne,UA,31.101311,46.622108,Южне,Южное
688587,Yahotyn,UA,31.762461,50.279751,Яготин,Яготин
707313,Yizhivtsi,UA,25.662319,48.039619,Їжівці,Иживцы
687640,Zarech’ye,UA,30.10129,49.788898,Заріччя,Заречье
686812,Zuya,UA,34.315418,45.053101,Зуя,Зуя
686863,Zolotyy Potik,UA,25.33926,48.9095,Золотий Потік,Золотой Поток
686895,Zolochiv,UA,35.981781,50.27985,Золочів,Золочев
686932,Zlynka,UA,31.539061,48.485222,Злинка,Злынка
686970,Zhvanets,UA,26.48744,48.549679,Жванець,Жванец
687009,Zhuravka,UA,32.594898,50.481079,Журавка,Журавка
687065,Zhovtneve,UA,24.24918,50.663651,Благодатне,Благодатное
687191,Zhelyabovka,UA,34.757759,45.398769,Желябовка,Желябовка
687433,Zdolbitsa,UA,26.24111,50.496071,Здовбиця,Здолбица
687526,Zavallya,UA,30.015579,48.213539,Завалля,Завалье
687557,Zatoka,UA,30.46538,46.07251,Затока,Затока
687562,Zatyshshya,UA,29.87327,47.333511,Затишшя,Затишье
687578,Zastavna,UA,25.843691,48.523071,Заставна,Заставна
687602,Zarya,UA,29.69672,45.990799,Зоря,Заря
687645,Zarichchya,UA,24.648569,48.521439,Заріччя,Заречье
687652,Zarichne,UA,26.129021,51.812599,Зарічне,Заречное
687726,Zaozerne,UA,33.27866,45.158161,Заозерне,Заозёрное
687787,Zaliztsi,UA,25.372971,49.791882,Залізці,Заложцы
687790,Zheleznyj port,UA,32.303023,46.121589,Залізний Порт,Зализный Порт
687796,Zaliznychne,UA,36.165241,47.652382,Залізничне,Зализничное
687797,Zaliznychne,UA,28.61466,45.748901,Залізничне,Зализничное
687824,Zalesnoye,UA,38.809341,48.03104,Залісне,Залесное
687841,Zakupne,UA,26.337561,49.119438,Закупне,Закупное
687872,Zahvizdya,UA,24.65275,48.918362,Загвіздя,Загвоздье
687901,Zagnitkiv,UA,28.89234,48.048779,Загнітків,Загнитков
687825,Zalisne,UA,33.783333,44.616669,Залісне,Залесное
687301,Zemlyanychne,UA,34.833332,44.966667,Земляничне,Земляничное
686966,Zhytomyrs’ka Oblast’,UA,28.5,50.5,Житомирська область,Житомирская область
687670,Zaprudnoye,UA,34.316666,44.599998,Запрудне,Запрудное
687746,Zamost’ye,UA,34.099998,44.950001,Заміст'є,Замостье
687150,Zhigulina Roshcha,UA,34.133331,44.966667,Жигулина Роща,Жигулина Роща
687032,Zhukivka,UA,36.628334,45.370834,Жуківка,Жуковка
687501,Zavods’ke,UA,34.083332,44.916668,Заводське,Заводское
686898,Zol’noye,UA,33.983334,45.033333,Зольне,Зольное
686850,Zorkine,UA,34.716667,45.549999,Зоркіне,Зоркино
687699,Zaporiz’ka Oblast’,UA,35.5,47.5,Запорізька область,Запорожская область
687345,Zeleny Hay,UA,35.362499,47.390835,Зелений Гай,Зелёный Гай
687676,Zaporozh’ye Levoye,UA,35.283333,47.849998,Запоріжжя-Ліве,Запорожье-Левое
687869,Zakarpats’ka Oblast’,UA,23,48.333332,Закарпатська область,Закарпатская область
687826,Zalishchyky,UA,25.733889,48.644722,Заліщики,Залещики
686949,Zin’kovtsy,UA,26.583332,48.683334,Зіньківці,Зиньковцы
687835,Zakutnevka,UA,36.310001,49.207218,Закутнівка,Закутневка
687363,Zelënyy,UA,35.476742,47.960272,Зелене,Зелёное
687700,Zaporizhzhya,UA,35.183331,47.816669,Запоріжжя,Запорожье
7040139,Zaliznychne,UA,33.802689,44.71629,Залізничне,Железнодорожное
7046438,Zaliznychne,UA,34.512772,46.01931,Залізничне,Зализничное
687656,Zarichne,UA,34.262199,44.855999,Зарічне,Заречное
687060,Zhovtnevoye,UA,31.98333,48.51667,Шостаківка,Шестаковка
686928,Zmiyev,UA,36.361092,49.69664,Зміїв,Змиёв
686875,Zolotonosha,UA,32.037731,49.668861,Золотоноша,Золотоноша
687432,Zdolbuniv,UA,26.24251,50.520599,Здолбунів,Здолбунов
686896,Zolochiv,UA,24.89436,49.805969,Золочів,Золочев
687093,Zhovkva,UA,23.972601,50.05825,Жовква,Жолква
687933,Zachepylivka,UA,35.239429,49.193851,Зачепилівка,Зачепиловка
687277,Zhurivka,UA,31.78492,50.502762,Згурівка,Згуровка
687116,Zhmerynka,UA,28.112009,49.037048,Жмеринка,Жмеринка
686943,Zlatopol’,UA,35.0247,47.40826,Златопіль,Златополь
686967,Zhytomyr,UA,28.676689,50.26487,Житомир,Житомир
687965,Zabolotiv,UA,25.285709,48.470539,Заболотів,Заболотов
687245,Zhashkiv,UA,30.110201,49.245449,Жашків,Жашков
687455,Zbarazh,UA,25.776159,49.66357,Збараж,Збараж
686818,Zuhres,UA,38.264439,48.011398,Зугрес,Зугрэс
687449,Zboriv,UA,25.140961,49.664841,Зборів,Зборов
686919,Znomenka,UA,32.664719,48.71278,Знам'янка,Знаменка
687669,Zaprudnoye,UA,38.76667,48.01667,Запрудне,Запрудное
687292,Zinkiv,UA,34.363762,50.208061,Зіньків,Зеньков
687196,Zhovti Vody,UA,33.50034,48.347309,Жовті Води,Жёлтые Воды
618835,Zhidachov,UA,24.14254,49.384682,Жидачів,Жидачов
687021,Zhulyany,UA,30.44327,50.392811,Жуляни,Жуляны
686803,Zvenyhorodka,UA,30.967541,49.078659,Звенигородка,Звенигородка
